"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","TB","PTS","BHE"
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",26,"Morgan Madasz","S",3,9,3,27,0.222,0,0,0,1,0,0,0,1,1,1.5,9.5,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",8,"Hope Matschner","L",3,0,0,0,0,2,1,0,27,12,0,0,0,0,0,1,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",7,"Tamara Pichardo","S",2,0,0,2,0,9,1,2,7,0,0,0,0,0,0,1,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",17,"Greta Stjade","OH",3,4,2,27,0.074,0,0,1,3,30,1,0,2,0,1,5,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",18,"Julia Thomas","MB",3,7,1,18,0.333,0,0,0,0,0,0,0,3,0,1.5,8.5,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",19,"Nerin Valasakos","OH",3,1,2,8,-0.125,0,0,0,1,10,1,0,0,1,1,1,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",5,"Emma Vu","S",2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",24,"Fleur Wiersma","MB",3,2,3,12,-0.083,0,0,1,3,1,0,1,3,1,3.5,4.5,0
"Iona","2022-2023",2022-10-23,"Iona","MAAC","Siena","MAAC","Home",11,"Mackenzie Wiggins","OH",3,0,3,20,-0.15,1,2,0,9,9,1,0,1,1,1.5,2.5,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",2,"Elana Bianchi","OH",4,7,4,28,0.107,1,0,0,4,1,0,1,3,0,2.5,9.5,1
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",10,"Emma Jacobs","OH",4,15,3,43,0.279,0,0,0,5,4,0,0,0,0,0,15,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",4,"Samantha Juran","S",4,0,0,7,0,12,1,1,8,0,0,0,0,0,0,1,3
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",26,"Morgan Madasz","S",2,0,3,8,-0.375,0,0,0,4,0,0,0,1,0,0.5,0.5,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",8,"Hope Matschner","L",4,0,0,5,0,4,0,0,42,27,1,0,0,0,0,0,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",7,"Tamara Pichardo","S",4,0,0,5,0,26,1,4,8,0,0,0,0,0,0,1,2
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",14,"Rose Porter","DS",3,1,0,2,0.5,0,0,0,8,12,0,0,0,0,0,1,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",9,"Jen Soto","MB",4,5,1,14,0.286,1,0,0,5,0,0,0,1,0,0.5,5.5,1
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",17,"Greta Stjade","OH",4,6,4,40,0.05,0,1,1,16,26,0,0,0,0,0,7,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",18,"Julia Thomas","MB",3,1,2,6,-0.167,1,0,0,0,0,0,0,3,0,1.5,2.5,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",5,"Emma Vu","S",1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",24,"Fleur Wiersma","MB",4,17,5,39,0.308,0,1,1,6,0,0,1,2,0,2,20,1
"Iona","2022-2023",2022-10-29,"Iona","MAAC","Niagara","MAAC","Away",11,"Mackenzie Wiggins","OH",2,0,5,14,-0.357,0,0,0,7,14,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",2,"Elana Bianchi","OH",4,5,5,31,0,0,0,0,1,0,0,0,2,0,2,6,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",1,"Makenna Casper","MB",1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",10,"Emma Jacobs","OH",4,12,3,33,0.273,0,0,0,3,7,1,0,0,1,0,12,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",4,"Samantha Juran","S",4,0,0,2,0,21,0,2,7,0,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",26,"Morgan Madasz","S",2,1,0,9,0.111,0,0,0,1,0,0,0,2,1,2,2,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",8,"Hope Matschner","L",4,0,0,0,0,5,0,0,30,35,1,0,0,0,0,0,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",7,"Tamara Pichardo","S",3,0,0,1,0,13,0,3,2,0,0,0,0,0,0,0,2
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",14,"Rose Porter","DS",2,0,0,0,0,0,1,1,6,10,3,0,0,0,0,1,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",9,"Jen Soto","MB",4,11,4,21,0.333,0,0,0,1,0,0,0,5,0,5,13.5,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",17,"Greta Stjade","OH",4,4,1,15,0.2,0,1,1,17,25,2,0,1,0,1,5.5,1
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",18,"Julia Thomas","MB",2,3,0,4,0.75,0,0,0,0,0,0,0,0,0,0,3,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",19,"Nerin Valasakos","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",5,"Emma Vu","S",2,0,0,1,0,10,1,0,5,0,0,0,0,0,0,1,1
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",24,"Fleur Wiersma","MB",4,9,6,29,0.103,0,1,1,2,0,0,0,2,1,2,11,0
"Iona","2022-2023",2022-11-06,"Iona","MAAC","Quinnipiac","MAAC","Home",11,"Mackenzie Wiggins","OH",3,6,3,23,0.13,0,0,0,9,13,0,0,0,0,0,6,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",2,"Elana Bianchi","OH",3,8,3,16,0.313,0,1,0,1,1,0,0,2,0,2,10,1
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",10,"Emma Jacobs","OH",3,9,5,31,0.129,0,0,0,4,5,0,0,1,0,1,9.5,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",4,"Samantha Juran","S",3,0,0,2,0,21,4,2,2,0,0,0,0,0,0,4,1
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",26,"Morgan Madasz","S",3,4,1,9,0.333,0,0,0,0,0,0,0,3,1,3,5.5,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",8,"Hope Matschner","L",3,0,0,0,0,2,3,1,20,24,0,0,0,0,0,3,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",7,"Tamara Pichardo","S",3,0,0,0,0,14,0,2,3,0,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",14,"Rose Porter","DS",2,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",9,"Jen Soto","MB",2,2,0,3,0.667,0,0,0,0,0,0,0,0,0,0,2,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",3,"Lillian Thomas","L/DS",3,0,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",18,"Julia Thomas","MB",3,1,0,4,0.25,0,2,0,1,0,0,0,0,1,0,3,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",24,"Fleur Wiersma","MB",3,8,2,16,0.375,1,1,0,2,0,0,0,6,0,6,12,0
"Iona","2022-2023",2022-11-12,"Iona","MAAC","Manhattan","MAAC","Home",11,"Mackenzie Wiggins","OH",3,8,2,23,0.261,0,0,0,4,5,0,2,0,0,2,10,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",2,"Elana Bianchi","OH",2,0,3,9,-0.333,0,0,0,2,0,0,0,1,0,1,0.5,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",10,"Emma Jacobs","OH",4,15,6,44,0.205,0,0,0,14,10,1,0,0,0,0,15,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",4,"Samantha Juran","S",4,0,1,3,-0.333,18,1,2,5,0,0,0,0,0,0,1,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",26,"Morgan Madasz","S",2,4,0,11,0.364,0,0,0,0,2,0,0,2,0,2,5,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",8,"Hope Matschner","L",4,0,0,1,0,4,2,1,40,27,1,0,0,0,0,2,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",7,"Tamara Pichardo","S",4,0,0,1,0,21,7,3,13,0,0,0,0,0,0,7,1
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",14,"Rose Porter","DS",1,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",9,"Jen Soto","MB",4,9,3,24,0.25,1,0,0,1,0,0,0,4,0,4,11,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",17,"Greta Stjade","OH",4,7,1,36,0.167,1,0,1,6,37,4,1,1,1,2,8.5,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",18,"Julia Thomas","MB",4,6,0,12,0.5,0,2,3,1,1,0,1,3,0,4,10.5,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",5,"Emma Vu","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",24,"Fleur Wiersma","MB",4,7,1,28,0.214,0,0,0,4,0,0,0,3,0,3,8.5,0
"Iona","2022-2023",2022-11-17,"Iona","MAAC","Quinnipiac","MAAC","Home",11,"Mackenzie Wiggins","OH",3,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",2,"Anne Bair","DS",2,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",7,"Ananda Burgos","MB",2,0,0,3,0,0,0,0,0,1,0,1,1,0,1.5,1.5,1
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",5,"Sarah Emmons","S",3,0,0,4,0,10,0,2,5,0,0,0,1,0,0.5,0.5,0
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",1,"Teresa Garza","S",3,1,3,11,-0.182,0,1,0,5,15,1,0,0,1,1,2,2
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",3,"Christina Katsamouri","OH",1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.5,0.5,0
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",12,"Sophia Lotto","S",3,0,0,0,0,3,0,1,5,17,1,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",15,"Julia Menocal","OH",3,9,6,36,0.083,0,0,2,1,25,2,1,0,1,2,10,1
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",14,"Bella Nascimento","DS",3,3,5,18,-0.111,1,0,0,7,0,0,0,1,0,0.5,3.5,1
"Manhattan","2022-2023",2022-09-03,"Manhattan","MAAC","UMES","MEAC","Away",9,"Leyla Ozturk","OH",1,1,0,2,0.5,0,0,0,0,0,0,1,0,1,2,2,1
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",7,"Ananda Burgos","MB",3,1,0,2,0.5,0,1,0,2,1,0,0,0,1,1,2,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",5,"Sarah Emmons","S",3,2,1,8,0.125,19,2,1,6,0,0,0,0,1,1,4,1
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",10,"Camila GOMEZ","OH",3,0,0,1,0,1,3,2,3,4,0,0,0,0,0,3,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",1,"Teresa Garza","S",3,0,0,0,0,0,1,0,0,11,1,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",3,"Christina Katsamouri","OH",3,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",12,"Sophia Lotto","S",3,1,0,1,1,0,1,0,7,30,1,0,0,0,0,2,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",11,"Kelly Markowski","OPP",3,8,3,19,0.263,0,0,0,3,10,1,0,0,0,0,8,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",15,"Julia Menocal","OH",3,11,10,42,0.024,1,1,1,4,9,2,1,0,0,1,13,0
"Manhattan","2022-2023",2022-09-07,"Manhattan","MAAC","Central Conn. St.","NEC","Away",14,"Bella Nascimento","DS",3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",7,"Ananda Burgos","MB",1,0,1,1,-1,0,0,0,1,0,0,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",5,"Sarah Emmons","S",3,1,3,9,-0.222,25,4,2,7,2,0,0,0,0,0,5,1
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",10,"Camila GOMEZ","OH",3,9,5,26,0.154,0,1,0,6,11,0,0,1,0,0.5,10.5,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",1,"Teresa Garza","S",3,0,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",3,"Christina Katsamouri","OH",2,0,1,1,-1,0,0,0,1,0,0,0,0,1,1,0,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",12,"Sophia Lotto","S",3,0,0,0,0,0,0,1,7,10,1,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",11,"Kelly Markowski","OPP",3,4,4,23,0,0,0,0,1,8,0,0,2,1,2,5,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",15,"Julia Menocal","OH",3,11,7,27,0.148,1,2,1,3,22,2,2,3,1,4.5,16.5,0
"Manhattan","2022-2023",2022-09-09,"Manhattan","MAAC","St. Francis Brooklyn","NEC","Away",14,"Bella Nascimento","DS",3,4,3,10,0.1,0,0,3,3,0,0,1,0,0,1,5,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",5,"Sarah Emmons","S",3,1,3,6,-0.333,20,1,1,5,0,0,0,1,0,0.5,2.5,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",10,"Camila GOMEZ","OH",3,4,7,20,-0.15,1,1,1,10,20,1,0,0,0,0,5,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",1,"Teresa Garza","S",3,0,0,0,0,0,0,1,4,10,3,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",3,"Christina Katsamouri","OH",3,1,1,4,0,0,0,0,0,0,0,1,2,0,2,3,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",12,"Sophia Lotto","S",3,0,0,0,0,1,0,1,6,11,0,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",11,"Kelly Markowski","OPP",3,2,1,15,0.067,0,0,0,3,7,2,0,1,0,0.5,2.5,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",15,"Julia Menocal","OH",3,9,2,25,0.28,0,1,2,5,11,2,0,1,1,1.5,10.5,0
"Manhattan","2022-2023",2022-09-10,"Manhattan","MAAC","Lafayette","Patriot","Home",14,"Bella Nascimento","DS",3,6,2,14,0.286,0,0,1,8,0,0,0,1,0,0.5,6.5,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",7,"Ananda Burgos","MB",3,1,0,3,0.333,1,0,0,1,0,0,0,1,0,0.5,1.5,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",5,"Sarah Emmons","S",3,1,0,2,0.5,7,0,2,3,1,0,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",10,"Camila GOMEZ","OH",3,6,2,20,0.2,2,1,0,7,37,4,0,1,0,0.5,7.5,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",1,"Teresa Garza","S",3,0,0,2,0,0,0,0,5,9,2,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",12,"Sophia Lotto","S",3,0,0,0,0,2,0,1,1,9,1,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",11,"Kelly Markowski","OPP",3,6,4,22,0.091,0,0,0,0,1,0,1,1,0,1.5,7.5,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",4,"Julieanne McKee","S",3,1,4,6,-0.5,6,0,1,8,0,0,0,0,1,1,1,1
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",15,"Julia Menocal","OH",3,3,3,22,0,0,1,2,3,11,1,1,1,1,2.5,5.5,0
"Manhattan","2022-2023",2022-09-14,"Manhattan","MAAC","LIU","NEC","Away",14,"Bella Nascimento","DS",3,1,2,7,-0.143,0,0,0,0,0,0,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",7,"Ananda Burgos","MB",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",5,"Sarah Emmons","S",3,1,1,6,0,11,0,2,1,0,0,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",10,"Camila GOMEZ","OH",3,3,6,31,-0.097,1,0,0,3,6,0,0,1,0,0.5,3.5,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",1,"Teresa Garza","S",3,0,0,0,0,1,0,0,10,28,4,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",12,"Sophia Lotto","S",3,0,0,0,0,0,0,0,2,12,1,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",11,"Kelly Markowski","OPP",3,3,4,19,-0.053,0,0,0,3,9,0,0,0,0,0,3,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",4,"Julieanne McKee","S",2,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,2
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",15,"Julia Menocal","OH",3,10,6,30,0.133,1,0,1,8,17,1,0,1,0,0.5,10.5,0
"Manhattan","2022-2023",2022-09-17,"Manhattan","MAAC","Marist","MAAC","Away",14,"Bella Nascimento","DS",3,1,1,6,0,0,0,0,0,0,0,0,2,0,1,2,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",7,"Ananda Burgos","MB",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",5,"Sarah Emmons","S",3,2,1,13,0.077,8,0,0,2,0,0,0,0,0,0,2,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",1,"Teresa Garza","S",3,0,1,1,-1,2,1,0,8,18,3,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",12,"Sophia Lotto","S",1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",11,"Kelly Markowski","OPP",3,4,4,21,0,0,0,0,3,18,2,0,0,0,0,4,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",4,"Julieanne McKee","S",3,1,1,13,0,6,1,0,4,1,0,0,0,0,0,2,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",15,"Julia Menocal","OH",3,11,3,32,0.25,0,2,1,8,17,4,1,0,0,1,14,0
"Manhattan","2022-2023",2022-09-18,"Manhattan","MAAC","Siena","MAAC","Away",14,"Bella Nascimento","DS",3,2,0,2,1,1,0,2,1,2,2,0,0,0,0,2,0
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",7,"Ananda Burgos","MB",3,0,0,2,0,0,0,0,1,1,0,0,1,0,0.5,0.5,0
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",5,"Sarah Emmons","S",3,2,0,7,0.286,5,1,2,3,0,0,0,0,0,0,3,0
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",1,"Teresa Garza","S",3,0,0,0,0,1,1,0,7,13,1,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",12,"Sophia Lotto","S",1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",11,"Kelly Markowski","OPP",3,4,2,18,0.111,0,1,0,5,21,1,0,0,0,0,5,0
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",4,"Julieanne McKee","S",3,2,4,12,-0.167,10,0,0,1,0,0,0,0,0,0,2,1
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",15,"Julia Menocal","OH",3,11,8,30,0.1,0,2,3,5,18,4,0,1,0,0.5,13.5,0
"Manhattan","2022-2023",2022-09-20,"Manhattan","MAAC","FDU","NEC","Away",14,"Bella Nascimento","DS",3,1,0,4,0.25,0,1,3,1,1,0,0,0,0,0,2,0
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",7,"Ananda Burgos","MB",5,1,3,10,-0.2,0,0,0,3,5,0,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",5,"Sarah Emmons","S",5,1,3,18,-0.111,27,4,3,12,1,0,0,1,0,0.5,5.5,0
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",1,"Teresa Garza","S",5,0,0,5,0,6,1,3,21,41,2,0,0,0,0,1,0
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",12,"Sophia Lotto","S",5,0,0,1,0,0,3,1,15,21,0,0,0,0,0,3,1
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",11,"Kelly Markowski","OPP",5,18,4,33,0.424,0,0,0,2,8,0,0,1,0,0.5,18.5,0
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",4,"Julieanne McKee","S",5,5,4,21,0.048,25,3,2,6,0,0,0,0,0,0,8,1
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",15,"Julia Menocal","OH",5,33,10,78,0.295,0,4,3,13,22,1,0,0,0,0,37,0
"Manhattan","2022-2023",2022-09-24,"Manhattan","MAAC","Saint Peter's","MAAC","Home",14,"Bella Nascimento","DS",5,4,3,15,0.067,0,2,1,2,2,0,0,2,0,1,7,0
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",7,"Ananda Burgos","MB",4,0,0,2,0,0,0,0,0,0,0,0,3,1,2.5,1.5,0
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",5,"Sarah Emmons","S",4,1,0,8,0.125,16,0,1,7,0,0,0,0,1,1,1,1
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",1,"Teresa Garza","S",4,0,1,2,-0.5,2,3,3,17,33,6,0,0,0,0,3,0
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",12,"Sophia Lotto","S",4,0,0,0,0,1,0,0,6,4,3,0,0,0,0,0,0
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",11,"Kelly Markowski","OPP",4,13,9,42,0.095,0,0,0,2,16,1,0,0,0,0,13,0
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",4,"Julieanne McKee","S",4,2,2,9,0,14,5,1,7,0,0,0,2,1,2,8,0
"Manhattan","2022-2023",2022-09-25,"Manhattan","MAAC","Rider","MAAC","Home",15,"Julia Menocal","OH",4,16,8,52,0.154,1,1,1,13,32,7,0,1,0,0.5,17.5,0
