"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",5,"Sophia Lambros","S",3,1,1,5,0,11,1,2,8,0,0,0,0,0,2,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",24,"Sequoia Layne","OH",1,1,0,4,0.25,0,0,0,1,1,0,0,0,0,1,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",8,"Grace Milliken","MB",2,2,1,4,0.25,0,0,0,0,1,0,0,1,0,2.5,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",10,"Aubrey Moore","S",1,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",19,"Jane Petrie","S",3,0,0,0,0,20,0,1,5,2,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",33,"Isabelle Poehlein","OPP",1,2,1,4,0.25,0,0,0,0,0,0,0,0,0,2,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",11,"Morgan Riddle","L/DS",3,0,0,0,0,3,1,0,13,9,0,0,0,0,1,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",17,"Cornelia Roach","MB",3,1,3,8,-0.25,1,0,0,1,0,0,1,0,2,2,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",13,"Audrey Ross","OH",3,7,2,22,0.227,0,0,0,3,23,3,0,2,0,8,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",2,"Halle Schroder","OH",3,18,9,46,0.196,0,1,1,4,28,0,0,0,0,19,0
"Boston College","2024-2025",2024-09-20,"Boston College","ACC","San Diego","WCC","Home",16,"Brooklyn Yelland","L/DS",3,0,0,1,0,0,0,2,4,7,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",23,"Julia Haggerty","MB",5,4,2,12,0.167,0,0,0,0,0,0,1,9,0,9.5,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",14,"Anna Herrington","MB",5,10,1,21,0.429,0,0,0,1,1,0,0,4,0,12,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",12,"Sam Hoppes","OPP",5,7,4,26,0.115,0,0,0,4,0,0,0,0,1,7,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",5,"Sophia Lambros","S",5,0,0,0,0,21,1,2,13,1,0,0,1,0,1.5,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",8,"Grace Milliken","MB",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",10,"Aubrey Moore","S",3,0,0,0,0,13,0,1,7,1,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",19,"Jane Petrie","S",2,0,0,0,0,8,0,1,3,2,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",33,"Isabelle Poehlein","OPP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",11,"Morgan Riddle","L/DS",5,0,1,2,-0.5,6,2,2,24,22,3,0,0,0,2,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",17,"Cornelia Roach","MB",5,4,1,10,0.3,0,0,2,6,0,0,1,2,0,6,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",13,"Audrey Ross","OH",5,17,8,42,0.214,0,0,0,0,37,3,0,4,1,19,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",2,"Halle Schroder","OH",5,17,9,50,0.16,0,1,3,12,29,1,0,2,0,19,0
"Boston College","2024-2025",2024-09-27,"Boston College","ACC","Duke","ACC","Away",16,"Brooklyn Yelland","L/DS",5,1,0,1,1,7,0,4,11,6,1,0,0,0,1,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",1,"Emilia Bernal","L/DS",3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",23,"Julia Haggerty","MB",4,5,2,13,0.231,1,0,0,2,2,0,2,10,1,12,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",14,"Anna Herrington","MB",4,3,3,15,0,0,0,0,1,0,0,0,4,0,5,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",12,"Sam Hoppes","OPP",4,6,4,22,0.091,0,0,0,2,0,0,0,4,0,8,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",5,"Sophia Lambros","S",4,0,1,1,-1,18,0,0,3,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",24,"Sequoia Layne","OH",4,10,4,25,0.24,0,0,0,2,8,0,0,1,0,10.5,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",10,"Aubrey Moore","S",1,0,1,1,-1,4,0,1,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",15,"Lucy Mott","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",19,"Jane Petrie","S",3,0,0,0,0,16,1,0,6,2,0,0,0,0,1,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",4,"Danica Rach","OH",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",11,"Morgan Riddle","L/DS",4,0,0,0,0,1,0,0,9,16,1,0,0,0,0,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",17,"Cornelia Roach","MB",4,0,0,2,0,0,0,1,2,1,0,0,2,1,1,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",13,"Audrey Ross","OH",3,3,6,14,-0.214,1,0,0,1,5,1,0,0,0,3,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",2,"Halle Schroder","OH",4,17,4,45,0.289,1,1,0,17,37,3,0,3,0,19.5,0
"Boston College","2024-2025",2024-09-29,"Boston College","ACC","North Carolina","ACC","Away",16,"Brooklyn Yelland","L/DS",4,0,0,0,0,1,0,2,4,10,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",1,"Emilia Bernal","L/DS",1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",23,"Julia Haggerty","MB",4,8,2,21,0.286,1,0,0,0,0,0,1,10,0,14,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",14,"Anna Herrington","MB",4,3,5,15,-0.133,0,0,0,1,0,0,0,8,0,7,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",12,"Sam Hoppes","OPP",4,6,0,11,0.545,0,0,0,2,0,0,0,4,0,8,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",5,"Sophia Lambros","S",4,0,0,0,0,12,0,0,6,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",24,"Sequoia Layne","OH",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",8,"Grace Milliken","MB",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",10,"Aubrey Moore","S",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",19,"Jane Petrie","S",4,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",4,"Danica Rach","OH",3,0,1,1,-1,0,0,0,4,14,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",11,"Morgan Riddle","L/DS",4,0,0,0,0,0,0,1,4,20,8,0,0,0,0,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",17,"Cornelia Roach","MB",4,0,1,2,-0.5,0,0,0,0,0,0,0,3,0,1.5,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",13,"Audrey Ross","OH",4,3,8,22,-0.227,0,0,0,1,19,1,0,1,0,3.5,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",2,"Halle Schroder","OH",4,6,9,31,-0.097,0,0,3,6,32,4,1,1,0,7.5,0
"Boston College","2024-2025",2024-10-04,"Boston College","ACC","Pittsburgh","ACC","Home",16,"Brooklyn Yelland","L/DS",4,0,0,0,0,1,1,0,3,5,1,0,0,0,1,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",23,"Julia Haggerty","MB",5,10,1,16,0.563,0,0,1,1,1,0,3,6,2,16,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",14,"Anna Herrington","MB",5,8,3,18,0.278,1,0,0,0,0,0,0,3,0,9.5,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",12,"Sam Hoppes","OPP",5,7,3,17,0.235,1,0,0,5,0,0,1,1,0,8.5,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",5,"Sophia Lambros","S",2,0,0,0,0,7,2,0,3,0,0,0,0,0,2,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",24,"Sequoia Layne","OH",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",8,"Grace Milliken","MB",2,1,0,2,0.5,0,0,0,0,0,0,0,1,0,1.5,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",10,"Aubrey Moore","S",4,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",15,"Lucy Mott","S",4,0,0,0,0,12,1,2,5,0,0,0,0,0,1,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",19,"Jane Petrie","S",4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",4,"Danica Rach","OH",2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",11,"Morgan Riddle","L/DS",5,0,0,0,0,2,1,2,12,25,5,0,0,0,1,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",17,"Cornelia Roach","MB",4,2,0,8,0.25,0,0,0,0,0,0,0,1,1,2.5,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",13,"Audrey Ross","OH",5,14,5,40,0.225,1,0,0,2,22,2,0,2,0,15,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",2,"Halle Schroder","OH",5,12,6,30,0.2,0,1,2,9,15,1,0,2,0,14,0
"Boston College","2024-2025",2024-10-06,"Boston College","ACC","SMU","ACC","Home",16,"Brooklyn Yelland","L/DS",5,0,0,0,0,3,1,3,7,21,2,0,0,0,1,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",1,"Emilia Bernal","L/DS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",23,"Julia Haggerty","MB",5,8,1,20,0.35,0,0,2,0,0,0,1,9,0,13.5,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",14,"Anna Herrington","MB",5,9,3,22,0.273,0,0,0,3,0,0,0,6,0,12,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",12,"Sam Hoppes","OPP",5,9,6,36,0.083,0,0,0,5,0,0,0,3,1,10.5,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",5,"Sophia Lambros","S",5,0,0,0,0,24,0,0,10,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",24,"Sequoia Layne","OH",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",8,"Grace Milliken","MB",1,0,1,2,-0.5,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",10,"Aubrey Moore","S",5,0,0,1,0,25,3,2,8,0,0,0,0,0,3,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",15,"Lucy Mott","S",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",19,"Jane Petrie","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",4,"Danica Rach","OH",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",11,"Morgan Riddle","L/DS",5,0,0,0,0,0,0,2,11,23,1,0,0,0,0,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",17,"Cornelia Roach","MB",5,3,1,5,0.4,1,0,1,0,1,0,0,4,1,5,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",13,"Audrey Ross","OH",5,14,8,46,0.13,0,0,0,4,15,0,2,3,0,17.5,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",2,"Halle Schroder","OH",5,16,6,51,0.196,0,1,2,18,29,3,1,1,1,18.5,0
"Boston College","2024-2025",2024-10-11,"Boston College","ACC","California","ACC","Away",16,"Brooklyn Yelland","L/DS",5,0,1,1,-1,6,1,4,22,28,2,0,0,0,1,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",1,"Emilia Bernal","L/DS",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",23,"Julia Haggerty","MB",3,3,3,14,0,0,0,0,2,0,0,2,4,0,7,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",14,"Anna Herrington","MB",3,3,1,16,0.125,0,0,0,1,0,0,0,2,0,4,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",7,"Hanna Hoffman","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",12,"Sam Hoppes","OPP",3,9,3,14,0.429,1,0,0,2,0,0,0,1,2,9.5,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",5,"Sophia Lambros","S",3,0,0,0,0,9,0,1,6,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",24,"Sequoia Layne","OH",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",8,"Grace Milliken","MB",1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",10,"Aubrey Moore","S",1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",15,"Lucy Mott","S",1,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",19,"Jane Petrie","S",2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",11,"Morgan Riddle","L/DS",3,0,0,1,0,0,0,0,4,13,2,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",17,"Cornelia Roach","MB",2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",13,"Audrey Ross","OH",3,6,3,22,0.136,0,0,0,0,27,1,0,0,0,6,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",2,"Halle Schroder","OH",3,6,8,31,-0.065,2,1,1,7,5,0,0,1,0,7.5,0
"Boston College","2024-2025",2024-10-12,"Boston College","ACC","Stanford","ACC","Away",16,"Brooklyn Yelland","L/DS",3,0,0,0,0,5,0,2,4,20,3,0,0,0,0,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",23,"Julia Haggerty","MB",5,5,3,20,0.1,0,0,1,3,0,0,1,8,0,10,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",14,"Anna Herrington","MB",5,4,5,19,-0.053,0,0,0,7,0,0,0,4,0,6,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",12,"Sam Hoppes","OPP",5,11,1,27,0.37,1,0,0,4,0,0,0,2,1,12,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",5,"Sophia Lambros","S",5,0,0,1,0,21,3,1,14,0,0,0,0,0,3,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",10,"Aubrey Moore","S",5,0,0,0,0,25,2,2,14,0,0,0,0,0,2,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",15,"Lucy Mott","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",11,"Morgan Riddle","L/DS",5,0,1,2,-0.5,1,1,0,17,21,2,0,0,0,1,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",17,"Cornelia Roach","MB",5,5,2,12,0.25,0,0,0,0,0,0,0,2,0,6,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",13,"Audrey Ross","OH",5,18,8,42,0.238,1,0,0,3,1,0,0,0,1,18,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",2,"Halle Schroder","OH",5,16,7,62,0.145,2,0,1,12,23,1,0,4,0,18,0
"Boston College","2024-2025",2024-10-18,"Boston College","ACC","Florida St.","ACC","Home",16,"Brooklyn Yelland","L/DS",5,0,0,0,0,4,2,0,22,46,2,0,0,0,2,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",1,"Emilia Bernal","L/DS",3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",23,"Julia Haggerty","MB",3,7,0,13,0.538,0,0,2,0,0,0,3,1,1,10.5,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",14,"Anna Herrington","MB",3,4,1,12,0.25,0,0,1,2,0,0,0,1,0,4.5,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",7,"Hanna Hoffman","S",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",12,"Sam Hoppes","OPP",1,0,1,3,-0.333,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",5,"Sophia Lambros","S",3,0,0,1,0,12,0,1,4,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",24,"Sequoia Layne","OH",2,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",10,"Aubrey Moore","S",3,0,0,0,0,12,0,0,5,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",19,"Jane Petrie","S",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",6,"Jenna Pollock","MB",3,1,0,5,0.2,0,0,0,0,0,0,0,1,0,1.5,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",11,"Morgan Riddle","L/DS",3,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",17,"Cornelia Roach","MB",3,2,2,6,0,0,0,0,0,0,0,2,2,0,5,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",13,"Audrey Ross","OH",3,6,5,22,0.045,0,0,0,3,14,0,0,1,1,6.5,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",2,"Halle Schroder","OH",3,9,4,29,0.172,0,0,2,8,24,3,0,0,0,9,0
"Boston College","2024-2025",2024-10-20,"Boston College","ACC","Miami (FL)","ACC","Home",16,"Brooklyn Yelland","L/DS",3,0,0,0,0,4,0,1,7,19,1,0,0,0,0,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",1,"Emilia Bernal","L/DS",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",23,"Julia Haggerty","MB",3,6,2,10,0.4,1,0,3,1,0,0,3,3,0,10.5,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",14,"Anna Herrington","MB",3,5,1,13,0.308,0,0,0,1,0,0,0,0,0,5,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",12,"Sam Hoppes","OPP",3,10,2,16,0.5,0,0,0,1,0,0,0,2,1,11,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",5,"Sophia Lambros","S",3,0,0,0,0,17,1,1,5,0,0,0,0,0,1,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",8,"Grace Milliken","MB",3,2,0,5,0.4,0,0,0,0,0,0,0,2,0,3,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",10,"Aubrey Moore","S",3,0,0,0,0,13,0,0,7,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",6,"Jenna Pollock","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",11,"Morgan Riddle","L/DS",3,0,0,1,0,0,0,2,8,15,1,0,0,0,0,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",13,"Audrey Ross","OH",3,9,2,18,0.389,1,0,0,0,10,2,1,0,0,10,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",2,"Halle Schroder","OH",3,10,4,24,0.25,1,2,3,5,26,2,0,3,0,13.5,0
"Boston College","2024-2025",2024-10-25,"Boston College","ACC","Virginia Tech","ACC","Home",16,"Brooklyn Yelland","L/DS",3,0,0,0,0,6,0,1,12,7,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",1,"Emilia Bernal","L/DS",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",23,"Julia Haggerty","MB",5,7,2,16,0.313,0,0,2,0,3,1,0,5,0,9.5,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",14,"Anna Herrington","MB",4,1,2,8,-0.125,0,0,0,0,0,0,0,3,0,2.5,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",12,"Sam Hoppes","OPP",3,2,2,14,0,0,0,0,0,0,0,0,1,0,2.5,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",5,"Sophia Lambros","S",5,1,0,3,0.333,21,1,1,9,0,0,0,0,0,2,1
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",24,"Sequoia Layne","OH",1,0,1,2,-0.5,0,0,0,0,2,2,0,0,0,0,1
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",8,"Grace Milliken","MB",1,1,1,2,0,0,0,0,0,0,0,0,1,0,1.5,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",10,"Aubrey Moore","S",1,0,0,2,0,1,1,0,3,0,0,0,0,0,1,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",15,"Lucy Mott","S",1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",19,"Jane Petrie","S",4,0,1,2,-0.5,16,0,0,3,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",33,"Isabelle Poehlein","OPP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",6,"Jenna Pollock","MB",4,7,1,17,0.353,0,0,0,2,0,0,0,1,0,7.5,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",11,"Morgan Riddle","L/DS",4,0,0,0,0,0,0,0,4,15,2,0,0,0,0,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",17,"Cornelia Roach","MB",5,3,0,6,0.5,0,0,0,1,0,0,2,2,1,6,0
"Boston College","2024-2025",2024-10-27,"Boston College","ACC","Virginia","ACC","Home",13,"Audrey Ross","OH",5,16,4,38,0.316,0,0,0,1,31,2,0,2,1,17,0
