"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"Elon","2021-2022",2021-10-23,"Elon","CAA","Northeastern","CAA","Away",5,"Ericka Link","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elon","2021-2022",2021-10-23,"Elon","CAA","Northeastern","CAA","Away",10,"Sydney Love","OH",5,9,6,28,0.107,0,0,0,3,0,0,2,0,10,0
"Elon","2021-2022",2021-10-23,"Elon","CAA","Northeastern","CAA","Away",12,"Kellyn Trowse","OH",5,11,6,29,0.172,3,1,0,14,1,0,2,1,13,0
"Elon","2021-2022",2021-10-23,"Elon","CAA","Northeastern","CAA","Away",6,"Alex VanWestrienen","L/DS",5,0,0,0,0,1,3,1,11,2,0,0,0,3,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",9,"Haylie Clark","S",3,6,1,11,0.455,23,1,0,7,0,0,2,0,8,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",11,"Julia Crabtree","OH",2,0,2,5,-0.4,0,0,0,0,0,0,1,0,0.5,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",8,"Natalie Cummins","MB",3,3,2,14,0.071,0,0,0,2,0,1,2,0,5,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",1,"Leah Daniel","OH",3,8,4,29,0.138,0,0,0,2,0,0,2,2,9,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",3,"Caroline Doyle","L/DS",1,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",18,"Jordan Gower","L/DS",3,0,0,0,0,2,0,1,15,1,0,0,0,0,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",13,"Jenn Krzeminski","MB",3,2,1,11,0.091,0,1,1,3,0,0,3,0,4.5,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",5,"Ericka Link","S",2,0,1,2,-0.5,7,1,1,2,0,0,0,0,1,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",10,"Sydney Love","OH",3,5,6,19,-0.053,0,0,0,2,0,0,0,0,5,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",12,"Kellyn Trowse","OH",3,10,2,29,0.276,1,2,0,10,2,0,0,1,12,0
"Elon","2021-2022",2021-10-24,"Elon","CAA","Northeastern","CAA","Away",6,"Alex VanWestrienen","L/DS",3,0,0,0,0,0,1,0,6,1,0,0,0,1,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",9,"Haylie Clark","S",3,2,0,2,1,33,2,0,5,0,0,1,0,4.5,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",8,"Natalie Cummins","MB",3,7,0,9,0.778,0,0,0,0,0,0,1,0,7.5,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",1,"Leah Daniel","OH",3,12,4,27,0.296,0,0,0,5,0,1,0,0,13,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",3,"Caroline Doyle","L/DS",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",18,"Jordan Gower","L/DS",3,0,0,0,0,2,1,0,6,0,0,0,0,1,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",13,"Jenn Krzeminski","MB",3,6,1,9,0.556,0,1,1,4,0,0,5,0,9.5,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",10,"Sydney Love","OH",3,8,2,15,0.4,0,0,0,2,1,0,2,0,9,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",19,"Claire Richey","MB",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",12,"Kellyn Trowse","OH",3,8,2,21,0.286,0,0,1,7,0,1,3,0,10.5,0
"Elon","2021-2022",2021-10-30,"Elon","CAA","William & Mary","CAA","Away",6,"Alex VanWestrienen","L/DS",3,0,0,0,0,1,1,1,4,1,0,0,0,1,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",17,"Presly Austin","S",2,1,2,4,-0.25,0,0,0,0,0,0,0,0,1,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",9,"Haylie Clark","S",5,1,0,15,0.067,33,0,0,11,0,0,2,1,2,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",11,"Julia Crabtree","OH",2,1,0,1,1,0,0,0,1,0,0,1,0,1.5,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",1,"Leah Daniel","OH",5,16,6,40,0.25,0,0,1,1,0,0,3,0,17.5,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",3,"Caroline Doyle","L/DS",5,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",4,"Lily Emlong","MB",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",18,"Jordan Gower","L/DS",5,0,0,0,0,2,0,1,13,0,0,0,0,0,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",13,"Jenn Krzeminski","MB",5,7,2,13,0.385,0,2,2,5,0,0,6,0,12,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",5,"Ericka Link","S",3,1,0,1,1,5,1,2,3,0,0,0,0,2,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",10,"Sydney Love","OH",5,15,9,36,0.167,0,0,0,2,1,0,3,0,16.5,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",19,"Claire Richey","MB",5,1,1,6,0,0,0,0,0,0,0,7,0,4.5,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",12,"Kellyn Trowse","OH",5,3,5,20,-0.1,0,1,2,10,2,0,4,0,6,0
"Elon","2021-2022",2021-10-31,"Elon","CAA","William & Mary","CAA","Away",6,"Alex VanWestrienen","L/DS",4,0,1,1,-1,1,3,2,5,2,0,0,0,3,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",9,"Haylie Clark","S",3,2,0,7,0.286,26,2,0,10,0,1,2,0,6,1
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",8,"Natalie Cummins","MB",3,3,0,9,0.333,0,0,0,0,0,1,3,0,5.5,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",1,"Leah Daniel","OH",3,13,5,35,0.229,0,0,1,0,0,0,2,0,14,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",3,"Caroline Doyle","L/DS",3,0,0,0,0,1,0,0,5,0,0,0,0,0,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",18,"Jordan Gower","L/DS",3,0,0,0,0,1,0,0,6,0,0,0,0,0,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",13,"Jenn Krzeminski","MB",3,6,0,6,1,1,2,0,1,0,2,5,0,12.5,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",10,"Sydney Love","OH",3,4,3,12,0.083,0,0,0,1,1,0,3,0,5.5,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",12,"Kellyn Trowse","OH",3,3,2,17,0.059,0,0,0,4,1,0,1,0,3.5,0
"Elon","2021-2022",2021-11-05,"Elon","CAA","Hofstra","CAA","Home",6,"Alex VanWestrienen","L/DS",3,0,0,0,0,0,1,0,9,1,0,0,0,1,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",9,"Haylie Clark","S",3,1,0,3,0.333,30,2,0,7,0,0,1,0,3.5,2
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",11,"Julia Crabtree","OH",1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",8,"Natalie Cummins","MB",3,7,1,11,0.545,0,0,0,0,0,1,0,0,8,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",1,"Leah Daniel","OH",3,11,0,23,0.478,0,0,2,1,0,0,0,1,11,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",3,"Caroline Doyle","L/DS",3,0,0,0,0,0,0,0,4,1,0,0,0,0,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",18,"Jordan Gower","L/DS",3,0,0,0,0,4,1,0,10,0,0,0,0,1,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",13,"Jenn Krzeminski","MB",3,5,1,11,0.364,0,0,0,1,0,0,3,0,6.5,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",10,"Sydney Love","OH",3,11,1,23,0.435,0,0,0,1,0,0,2,1,12,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",12,"Kellyn Trowse","OH",3,4,0,11,0.364,2,1,0,11,0,0,0,0,5,0
"Elon","2021-2022",2021-11-06,"Elon","CAA","Hofstra","CAA","Home",6,"Alex VanWestrienen","L/DS",3,0,0,0,0,1,2,1,1,1,0,0,0,2,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",9,"Haylie Clark","S",4,6,3,21,0.143,41,1,1,17,0,0,4,1,9,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",11,"Julia Crabtree","OH",1,1,0,1,1,0,0,0,1,0,0,0,0,1,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",8,"Natalie Cummins","MB",4,8,5,20,0.15,1,0,0,2,0,1,8,3,13,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",1,"Leah Daniel","OH",4,15,4,42,0.262,0,0,2,5,0,0,5,0,17.5,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",3,"Caroline Doyle","L/DS",4,0,0,0,0,3,0,0,14,0,0,0,0,0,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",18,"Jordan Gower","L/DS",4,0,0,2,0,5,1,1,12,0,0,0,0,1,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",13,"Jenn Krzeminski","MB",4,10,1,17,0.529,1,1,1,1,0,0,2,1,12,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",10,"Sydney Love","OH",4,5,5,31,0,0,0,0,1,1,1,1,1,6.5,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",12,"Kellyn Trowse","OH",4,11,3,32,0.25,1,2,1,11,0,0,2,0,14,0
"Elon","2021-2022",2021-11-19,"Elon","CAA","Hofstra","CAA","Home",6,"Alex VanWestrienen","L/DS",4,0,0,0,0,0,2,3,7,0,0,0,1,2,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",9,"Haylie Clark","S",5,8,2,15,0.4,46,3,2,13,0,0,4,0,13,2
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",11,"Julia Crabtree","OH",1,1,0,2,0.5,0,0,0,0,0,0,0,1,1,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",8,"Natalie Cummins","MB",5,10,1,17,0.529,0,0,0,1,0,0,9,1,14.5,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",1,"Leah Daniel","OH",5,7,8,49,-0.02,1,0,4,3,0,0,3,1,8.5,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",3,"Caroline Doyle","L/DS",5,0,0,0,0,0,0,0,6,1,0,0,0,0,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",18,"Jordan Gower","L/DS",5,0,0,0,0,7,1,1,16,0,0,0,0,1,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",13,"Jenn Krzeminski","MB",5,15,0,23,0.652,0,2,2,4,0,1,1,1,18.5,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",10,"Sydney Love","OH",5,6,3,21,0.143,0,0,0,2,1,0,1,0,6.5,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",12,"Kellyn Trowse","OH",5,13,7,34,0.176,1,1,0,12,3,0,2,0,15,0
"Elon","2021-2022",2021-11-20,"Elon","CAA","Towson","CAA","Away",6,"Alex VanWestrienen","L/DS",5,0,0,0,0,1,1,2,8,0,0,0,0,1,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",19,"Zyare Abdul-Rahim","OH",5,15,8,44,0.159,0,0,0,1,0,2,10,0,22,1
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",6,"Beatriz Alves","S",5,1,1,15,0,55,3,0,11,0,0,2,0,5,3
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",21,"Maddie Appleton","L/DS",5,0,0,0,0,0,0,3,10,2,0,0,0,0,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",3,"Bianca Bucciarelli","OH",4,5,4,16,0.063,0,0,1,8,0,0,0,0,5,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",9,"Yagmur Cinel","OH",5,16,6,31,0.323,1,1,0,11,1,0,1,1,17.5,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",7,"Chiara Cucco","L/DS",5,1,1,6,0,2,0,2,26,1,0,0,0,1,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",13,"Athina Dimitriadis","MB",5,2,2,9,0,0,0,0,1,0,0,3,0,3.5,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",2,"Ana Martinovic","OH",5,15,11,50,0.08,0,2,0,11,1,2,1,0,19.5,0
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",18,"Sarah Pierre","MB",5,5,2,16,0.188,0,0,0,0,0,2,6,0,10,1
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",16,"Damla Tokman","MB",3,0,3,6,-0.5,0,0,0,2,0,1,1,0,1.5,1
"Hofstra","2021-2022",2021-08-27,"Hofstra","CAA","Central Conn. St.","NEC","Away",8,"Florencia Wolkowyski","OH",1,2,1,5,0.2,0,0,0,0,0,0,0,0,2,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",19,"Zyare Abdul-Rahim","OH",4,12,5,30,0.233,0,0,0,0,0,0,6,0,15,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",6,"Beatriz Alves","S",4,4,2,10,0.2,45,2,4,7,0,1,1,1,7.5,2
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",21,"Maddie Appleton","L/DS",4,0,0,1,0,2,0,2,8,2,0,0,0,0,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",3,"Bianca Bucciarelli","OH",3,7,4,21,0.143,0,0,0,3,0,0,1,0,7.5,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",9,"Yagmur Cinel","OH",2,0,4,12,-0.333,1,0,1,5,0,0,0,0,0,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",7,"Chiara Cucco","L/DS",4,0,0,0,0,5,0,4,19,0,0,0,0,0,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",13,"Athina Dimitriadis","MB",4,13,2,24,0.458,0,0,1,3,0,0,1,1,13.5,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",2,"Ana Martinovic","OH",4,13,4,27,0.333,0,6,1,16,0,0,0,0,19,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",24,"Sheryl Mathew","L/DS",2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",18,"Sarah Pierre","MB",2,2,1,5,0.2,0,0,0,1,0,0,3,0,3.5,0
"Hofstra","2021-2022",2021-08-31,"Hofstra","CAA","St. Francis Brooklyn","NEC","Away",16,"Damla Tokman","MB",3,8,2,14,0.429,0,0,0,0,0,0,4,0,10,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",19,"Zyare Abdul-Rahim","OH",4,10,7,28,0.107,0,0,0,0,0,0,2,1,11,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",6,"Beatriz Alves","S",4,4,6,15,-0.133,41,1,2,6,0,0,4,1,7,1
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",21,"Maddie Appleton","L/DS",4,0,0,0,0,0,0,0,5,1,0,0,0,0,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",3,"Bianca Bucciarelli","OH",4,15,7,41,0.195,0,0,0,8,0,0,1,0,15.5,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",9,"Yagmur Cinel","OH",4,0,0,2,0,2,0,3,8,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",7,"Chiara Cucco","L/DS",4,1,0,2,0.5,2,1,1,32,1,0,0,0,2,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",13,"Athina Dimitriadis","MB",4,7,2,15,0.333,0,3,1,7,0,0,2,0,11,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",2,"Ana Martinovic","OH",4,9,5,39,0.103,1,2,0,15,1,1,1,0,12.5,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",18,"Sarah Pierre","MB",2,3,1,5,0.4,0,0,0,0,0,0,4,1,5,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",16,"Damla Tokman","MB",3,0,2,9,-0.222,0,0,0,1,0,0,2,1,1,0
"Hofstra","2021-2022",2021-09-03,"Hofstra","CAA","Kent St.","MAC","Home",8,"Florencia Wolkowyski","OH",1,1,0,1,1,0,0,0,0,1,0,0,0,1,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",19,"Zyare Abdul-Rahim","OH",5,10,5,29,0.172,0,0,0,0,0,0,3,0,11.5,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",6,"Beatriz Alves","S",5,5,2,10,0.3,48,0,1,10,0,0,2,0,6,2
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",21,"Maddie Appleton","L/DS",5,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",9,"Yagmur Cinel","OH",5,0,0,2,0,0,0,1,7,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",7,"Chiara Cucco","L/DS",5,0,0,0,0,6,1,0,20,2,0,0,0,1,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",13,"Athina Dimitriadis","MB",1,5,0,5,1,0,0,0,0,0,0,1,0,5.5,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",2,"Ana Martinovic","OH",5,11,5,46,0.13,1,3,1,10,1,0,1,0,14.5,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",24,"Sheryl Mathew","L/DS",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",18,"Sarah Pierre","MB",5,7,3,13,0.308,1,0,0,1,0,0,5,0,9.5,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",16,"Damla Tokman","MB",5,5,7,25,-0.08,0,1,1,3,0,0,1,0,6.5,0
"Hofstra","2021-2022",2021-09-04,"Hofstra","CAA","Fairfield","MAAC","Away",8,"Florencia Wolkowyski","OH",5,15,4,43,0.256,0,0,4,6,0,0,1,0,15.5,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",19,"Zyare Abdul-Rahim","OH",2,1,2,7,-0.143,0,0,0,0,0,0,0,1,1,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",6,"Beatriz Alves","S",3,3,2,12,0.083,27,1,0,6,0,1,0,0,5,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",21,"Maddie Appleton","L/DS",3,0,0,1,0,0,5,0,6,0,0,0,0,5,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",22,"Maria Branco","S",3,0,0,0,0,1,0,1,5,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",3,"Bianca Bucciarelli","OH",2,7,2,13,0.385,0,0,0,0,0,0,0,0,7,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",7,"Chiara Cucco","L/DS",3,1,0,1,1,5,0,0,18,1,0,0,0,1,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",13,"Athina Dimitriadis","MB",3,7,2,12,0.417,1,0,0,3,0,4,0,2,11,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",2,"Ana Martinovic","OH",3,5,3,26,0.077,0,0,1,9,2,0,0,0,5,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",16,"Damla Tokman","MB",3,5,0,13,0.385,0,0,0,0,1,2,0,1,7,0
"Hofstra","2021-2022",2021-09-10,"Hofstra","CAA","Cleveland St.","Horizon","Away",8,"Florencia Wolkowyski","OH",3,11,4,23,0.304,0,0,2,3,1,0,0,0,11,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",19,"Zyare Abdul-Rahim","OH",3,2,2,14,0,0,0,0,0,0,0,0,1,2,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",6,"Beatriz Alves","S",3,1,0,8,0.125,20,1,2,4,0,0,1,0,2.5,1
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",21,"Maddie Appleton","L/DS",3,0,0,0,0,3,2,0,7,1,0,0,0,2,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",22,"Maria Branco","S",3,0,0,0,0,0,0,2,7,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",3,"Bianca Bucciarelli","OH",1,0,1,3,-0.333,0,0,0,0,1,0,0,0,0,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",7,"Chiara Cucco","L/DS",3,0,0,0,0,0,0,0,18,1,0,0,0,0,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",13,"Athina Dimitriadis","MB",2,0,2,5,-0.4,0,0,0,1,0,0,0,0,0,1
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",2,"Ana Martinovic","OH",3,13,7,40,0.15,2,1,0,6,0,0,1,0,14.5,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",18,"Sarah Pierre","MB",3,2,1,5,0.2,0,0,0,2,0,0,1,0,2.5,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",16,"Damla Tokman","MB",3,0,1,6,-0.167,0,0,2,1,0,0,2,0,1,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Princeton","Ivy League","Home",8,"Florencia Wolkowyski","OH",3,9,2,28,0.25,0,0,0,1,0,0,1,0,9.5,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",19,"Zyare Abdul-Rahim","OH",4,12,3,28,0.321,0,0,0,0,0,0,6,0,15,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",6,"Beatriz Alves","S",4,0,0,4,0,34,2,3,3,0,0,2,0,3,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",21,"Maddie Appleton","L/DS",4,0,0,0,0,0,2,2,3,1,0,0,0,2,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",7,"Chiara Cucco","L/DS",4,0,0,0,0,2,1,0,19,3,0,0,0,1,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",13,"Athina Dimitriadis","MB",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",2,"Ana Martinovic","OH",4,7,7,34,0,1,0,3,5,1,0,1,0,7.5,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",24,"Sheryl Mathew","L/DS",4,0,0,0,0,0,0,1,5,0,0,0,0,0,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",18,"Sarah Pierre","MB",4,5,4,17,0.059,0,0,0,4,0,0,11,0,10.5,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",16,"Damla Tokman","MB",4,11,2,20,0.45,0,0,0,5,0,0,2,0,12,0
"Hofstra","2021-2022",2021-09-11,"Hofstra","CAA","Colgate","Patriot","Away",8,"Florencia Wolkowyski","OH",4,12,7,35,0.143,0,0,0,8,0,0,2,0,13,0
"Hofstra","2021-2022",2021-09-18,"Hofstra","CAA","Towson","CAA","Home",19,"Zyare Abdul-Rahim","OH",5,3,5,22,-0.091,0,0,0,2,0,0,2,2,4,0
