"team","Season","Date","Team","Conference","Opponent Team","Opponent Conference","Location","Number","Player","P","S","Kills","Errors","TotalAttacks","HitPct","Assists","Aces","SErr","Digs","RetAtt","RErr","BlockSolos","BlockAssists","BErr","PTS","BHE"
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Providence","Big East","Home",1,"Grace Penn","S",3,0,0,1,0,23,0,0,7,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Providence","Big East","Home",19,"Jane Petrie","S",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Providence","Big East","Home",6,"Jenna Pollock","MB",3,6,3,12,0.25,0,0,0,2,0,0,0,0,0,6,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Providence","Big East","Home",13,"Audrey Ross","OH",2,5,2,13,0.231,0,0,0,0,0,0,0,0,1,5,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Providence","Big East","Home",2,"Halle Schroder","OH",3,11,3,28,0.286,1,0,0,9,16,1,0,0,1,11,1
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Providence","Big East","Home",16,"Brooklyn Yelland","DS",3,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",11,"Alayna Crabtree","OH",3,8,3,18,0.278,0,1,3,6,17,2,0,1,0,9.5,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",23,"Julia Haggerty","MB",3,6,0,9,0.667,0,0,0,0,1,0,1,4,0,9,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",9,"Katrina Jensen","OH",3,12,3,20,0.45,0,0,0,0,0,0,0,2,0,13,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",5,"Sophia Lambros","S",3,0,0,0,0,15,1,1,6,0,0,0,0,0,1,1
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",8,"Grace Milliken","MB",3,1,3,5,-0.4,0,0,0,0,0,0,0,0,0,1,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",4,"Anna Murphy","L",3,0,0,0,0,5,0,0,11,12,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",1,"Grace Penn","S",3,0,0,0,0,20,2,1,8,0,0,0,0,0,2,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",13,"Audrey Ross","OH",3,14,1,22,0.591,0,0,0,2,0,0,0,1,0,14.5,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",2,"Halle Schroder","OH",3,5,1,23,0.174,1,0,1,6,19,0,1,0,0,6,0
"Boston College","2023-2024",2023-09-15,"Boston College","ACC","Harvard","Ivy League","Home",16,"Brooklyn Yelland","DS",3,0,0,0,0,3,1,0,5,1,0,0,0,0,1,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",11,"Alayna Crabtree","OH",1,3,2,7,0.143,0,2,0,2,7,0,0,0,0,5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",7,"Hanna Hoffman","S",2,0,0,0,0,8,0,1,3,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",12,"Sam Hoppes","OPP",2,5,4,11,0.091,0,0,0,1,0,0,0,1,1,5.5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",10,"Peyton Minyard","MB",3,2,1,5,0.2,0,0,0,0,0,0,0,6,0,5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",4,"Anna Murphy","L",3,0,0,0,0,0,2,0,12,10,0,0,0,0,2,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",1,"Grace Penn","S",1,0,0,0,0,6,2,0,0,0,0,0,0,0,2,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",19,"Jane Petrie","S",3,0,0,0,0,17,1,1,2,1,0,0,0,0,1,1
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",6,"Jenna Pollock","MB",3,8,4,17,0.235,1,0,0,5,0,0,0,3,0,9.5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",17,"Cornelia Roach","MB",3,5,1,8,0.5,0,0,1,4,0,0,0,3,1,6.5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",13,"Audrey Ross","OH",3,7,3,18,0.222,0,0,2,5,4,0,0,5,0,9.5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",2,"Halle Schroder","OH",3,7,3,20,0.2,1,0,0,2,11,1,0,0,0,7,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",3,"Chandler Swanson","DS",3,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Stonehill","NEC","Home",16,"Brooklyn Yelland","DS",1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",11,"Alayna Crabtree","OH",3,5,3,12,0.167,0,2,0,2,13,0,0,4,0,9,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",23,"Julia Haggerty","MB",3,3,1,7,0.286,0,0,0,0,0,0,1,2,0,5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",9,"Katrina Jensen","OH",3,10,4,20,0.3,0,0,0,0,0,0,0,2,0,11,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",5,"Sophia Lambros","S",3,0,0,0,0,17,1,1,3,0,0,0,0,0,1,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",8,"Grace Milliken","MB",3,3,1,8,0.25,0,0,2,0,0,0,0,7,0,6.5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",4,"Anna Murphy","L",3,0,0,0,0,0,0,0,18,18,1,0,0,0,0,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",1,"Grace Penn","S",3,0,0,0,0,16,4,0,2,0,0,0,0,0,4,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",6,"Jenna Pollock","MB",1,4,1,6,0.5,0,0,0,0,2,0,0,0,0,4,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",13,"Audrey Ross","OH",3,9,2,25,0.28,0,0,0,1,1,0,0,2,0,10,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",2,"Halle Schroder","OH",3,5,1,14,0.286,0,0,1,8,8,0,0,1,0,5.5,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",3,"Chandler Swanson","DS",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-17,"Boston College","ACC","Merrimack","NEC","Home",16,"Brooklyn Yelland","DS",3,0,0,0,0,2,3,0,3,5,1,0,0,0,3,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",11,"Alayna Crabtree","OH",5,12,7,40,0.125,0,0,1,8,40,0,0,1,1,12.5,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",23,"Julia Haggerty","MB",5,3,2,11,0.091,1,1,1,2,2,0,3,8,1,11,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",12,"Sam Hoppes","OPP",2,1,1,3,0,0,0,0,0,0,0,0,1,0,1.5,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",9,"Katrina Jensen","OH",5,10,6,37,0.108,0,0,0,2,0,0,0,5,0,12.5,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",5,"Sophia Lambros","S",5,0,0,2,0,21,2,3,7,0,0,0,0,0,2,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",8,"Grace Milliken","MB",5,5,0,16,0.313,0,0,0,0,0,0,0,4,1,7,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",4,"Anna Murphy","L",5,0,0,5,0,3,1,3,19,22,1,0,0,0,1,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",1,"Grace Penn","S",5,0,0,5,0,16,0,0,3,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",6,"Jenna Pollock","MB",1,2,0,4,0.5,0,0,0,1,0,0,1,0,0,3,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",13,"Audrey Ross","OH",5,2,2,18,0,1,0,0,2,1,0,0,0,0,2,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",2,"Halle Schroder","OH",5,9,4,33,0.152,1,1,2,16,23,1,1,5,0,13.5,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",3,"Chandler Swanson","DS",4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
"Boston College","2023-2024",2023-09-22,"Boston College","ACC","Notre Dame","ACC","Away",16,"Brooklyn Yelland","DS",3,0,0,2,0,0,0,0,4,5,1,0,0,0,0,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",11,"Alayna Crabtree","OH",4,7,5,21,0.095,0,0,0,8,34,1,0,2,0,8,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",23,"Julia Haggerty","MB",4,3,3,8,0,0,0,0,1,0,0,2,7,0,8.5,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",12,"Sam Hoppes","OPP",3,6,2,11,0.364,0,0,0,0,0,0,0,0,1,6,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",9,"Katrina Jensen","OH",4,15,2,30,0.433,0,0,0,2,1,1,0,3,1,16.5,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",5,"Sophia Lambros","S",4,0,0,0,0,19,0,4,9,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",8,"Grace Milliken","MB",2,3,1,5,0.4,0,0,0,1,3,0,0,1,0,3.5,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",4,"Anna Murphy","L",4,0,0,0,0,1,1,1,11,15,2,0,0,0,1,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",1,"Grace Penn","S",2,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",19,"Jane Petrie","S",2,0,0,0,0,11,0,2,3,1,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",6,"Jenna Pollock","MB",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",17,"Cornelia Roach","MB",3,2,1,6,0.167,0,0,0,0,0,0,1,0,0,3,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",13,"Audrey Ross","OH",2,2,2,11,0,0,0,0,0,0,0,0,1,0,2.5,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",2,"Halle Schroder","OH",4,5,4,31,0.032,0,2,3,12,11,2,0,2,0,8,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",3,"Chandler Swanson","DS",2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"Boston College","2023-2024",2023-09-24,"Boston College","ACC","Louisville","ACC","Away",16,"Brooklyn Yelland","DS",4,0,0,0,0,1,0,0,5,16,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",11,"Alayna Crabtree","OH",2,0,2,5,-0.4,0,0,0,0,5,1,0,0,0,0,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",23,"Julia Haggerty","MB",3,2,0,6,0.333,0,0,0,1,0,0,1,4,0,5,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",12,"Sam Hoppes","OPP",1,0,2,5,-0.4,0,0,0,1,0,0,0,2,0,1,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",9,"Katrina Jensen","OH",3,3,3,15,0,0,0,0,1,0,0,0,2,0,4,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",5,"Sophia Lambros","S",3,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",10,"Peyton Minyard","MB",2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",4,"Anna Murphy","L",3,0,0,0,0,1,0,1,3,16,2,0,0,0,0,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",1,"Grace Penn","S",3,0,0,0,0,11,0,0,3,0,0,0,0,0,0,1
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",19,"Jane Petrie","S",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",6,"Jenna Pollock","MB",3,7,4,17,0.176,0,0,0,0,0,0,0,1,0,7.5,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",17,"Cornelia Roach","MB",2,1,0,4,0.25,0,0,0,0,0,0,0,1,0,1.5,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",13,"Audrey Ross","OH",3,4,2,9,0.222,0,0,0,3,14,0,0,1,0,4.5,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",2,"Halle Schroder","OH",3,5,2,21,0.143,0,1,2,1,7,0,0,1,0,6.5,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",3,"Chandler Swanson","DS",2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
"Boston College","2023-2024",2023-09-29,"Boston College","ACC","Pittsburgh","ACC","Away",16,"Brooklyn Yelland","DS",3,0,0,0,0,1,1,1,1,19,0,0,0,0,1,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",11,"Alayna Crabtree","OH",3,3,4,13,-0.077,0,0,0,5,18,1,0,1,0,3.5,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",23,"Julia Haggerty","MB",4,6,2,11,0.364,0,1,1,1,1,0,1,5,0,10.5,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",12,"Sam Hoppes","OPP",3,9,0,19,0.474,0,0,0,1,0,0,0,0,0,9,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",9,"Katrina Jensen","OH",4,7,6,28,0.036,0,0,0,1,2,0,0,0,0,7,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",5,"Sophia Lambros","S",4,0,0,0,0,18,4,3,6,0,0,0,0,0,4,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",4,"Anna Murphy","L",4,0,0,0,0,3,0,0,11,15,1,0,0,0,0,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",1,"Grace Penn","S",4,0,1,1,-1,21,0,0,6,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",6,"Jenna Pollock","MB",2,3,1,4,0.5,0,0,0,1,0,0,0,1,0,3.5,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",17,"Cornelia Roach","MB",4,7,0,13,0.538,1,0,2,1,0,0,1,4,0,10,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",13,"Audrey Ross","OH",2,2,1,10,0.1,1,0,2,5,19,2,0,3,0,3.5,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",2,"Halle Schroder","OH",4,12,3,34,0.265,1,3,4,10,12,2,0,4,0,17,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",3,"Chandler Swanson","DS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-01,"Boston College","ACC","Virginia","ACC","Away",16,"Brooklyn Yelland","DS",1,0,0,0,0,0,1,1,0,2,1,0,0,0,1,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",11,"Alayna Crabtree","OH",3,3,2,14,0.071,0,0,0,3,10,1,0,1,0,3.5,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",23,"Julia Haggerty","MB",4,5,4,15,0.067,0,0,0,0,1,1,0,8,0,9,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",12,"Sam Hoppes","OPP",4,8,2,25,0.24,0,0,0,1,0,0,0,1,2,8.5,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",9,"Katrina Jensen","OH",4,9,6,26,0.115,0,0,0,1,1,0,0,3,1,10.5,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",5,"Sophia Lambros","S",3,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",4,"Anna Murphy","L",4,0,0,0,0,3,1,1,15,22,1,0,0,0,1,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",1,"Grace Penn","S",4,0,0,0,0,17,1,0,11,0,0,0,0,0,1,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",19,"Jane Petrie","S",2,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",6,"Jenna Pollock","MB",3,1,1,7,0,0,0,2,2,6,0,0,0,1,1,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",17,"Cornelia Roach","MB",4,2,0,6,0.333,0,3,1,3,0,0,0,4,0,7,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",13,"Audrey Ross","OH",4,5,6,23,-0.043,0,0,0,6,19,1,0,4,0,7,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",2,"Halle Schroder","OH",4,6,10,36,-0.111,0,0,3,12,16,1,0,3,0,7.5,0
"Boston College","2023-2024",2023-10-06,"Boston College","ACC","Wake Forest","ACC","Home",16,"Brooklyn Yelland","DS",2,0,0,0,0,0,1,0,2,7,0,0,0,0,1,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",11,"Alayna Crabtree","OH",3,10,5,23,0.217,0,3,1,7,19,0,1,0,0,14,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",23,"Julia Haggerty","MB",3,4,0,8,0.5,0,0,0,1,0,0,2,2,0,7,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",12,"Sam Hoppes","OPP",3,2,2,14,0,0,0,0,1,0,0,0,3,0,3.5,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",9,"Katrina Jensen","OH",3,4,5,20,-0.05,0,0,0,0,0,0,1,2,0,6,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",5,"Sophia Lambros","S",3,0,0,0,0,19,1,1,8,0,0,0,0,0,1,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",4,"Anna Murphy","L",3,0,0,0,0,2,0,0,12,13,1,0,0,0,0,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",1,"Grace Penn","S",3,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",6,"Jenna Pollock","MB",2,1,0,2,0.5,0,0,0,0,0,0,0,0,0,1,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",17,"Cornelia Roach","MB",3,6,1,9,0.556,0,0,1,0,1,0,1,5,0,9.5,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",2,"Halle Schroder","OH",3,12,4,27,0.296,0,1,2,7,12,1,0,2,0,14,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",3,"Chandler Swanson","DS",3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-08,"Boston College","ACC","Virginia Tech","ACC","Home",16,"Brooklyn Yelland","DS",3,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",11,"Alayna Crabtree","OH",5,7,8,45,-0.022,0,1,0,5,34,0,0,3,0,9.5,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",23,"Julia Haggerty","MB",5,9,1,15,0.533,0,0,1,1,2,0,3,8,0,16,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",12,"Sam Hoppes","OPP",4,4,5,21,-0.048,0,0,0,1,4,1,0,2,0,5,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",9,"Katrina Jensen","OH",2,4,4,11,0,0,0,0,0,0,0,0,1,0,4.5,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",5,"Sophia Lambros","S",5,0,1,1,-1,20,4,1,12,0,0,0,0,0,4,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",10,"Peyton Minyard","MB",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",4,"Anna Murphy","L",5,0,0,0,0,3,1,1,26,5,0,0,0,0,1,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",1,"Grace Penn","S",5,0,1,1,-1,15,0,0,11,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",19,"Jane Petrie","S",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",6,"Jenna Pollock","MB",5,8,5,20,0.15,0,0,0,1,1,0,1,3,0,10.5,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",17,"Cornelia Roach","MB",5,5,3,15,0.133,0,0,0,0,0,0,0,2,0,6,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",13,"Audrey Ross","OH",3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",2,"Halle Schroder","OH",5,7,8,42,-0.024,0,0,0,3,33,4,0,1,0,7.5,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",3,"Chandler Swanson","DS",5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-13,"Boston College","ACC","Duke","ACC","Home",16,"Brooklyn Yelland","DS",5,0,0,2,0,1,0,0,10,11,2,0,0,0,0,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",11,"Alayna Crabtree","OH",3,4,2,17,0.118,0,0,0,3,13,3,0,0,0,4,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",23,"Julia Haggerty","MB",3,3,0,8,0.375,0,0,0,1,0,0,0,2,0,4,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",7,"Hanna Hoffman","S",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",12,"Sam Hoppes","OPP",2,2,0,8,0.25,0,0,0,1,0,0,0,2,0,3,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",9,"Katrina Jensen","OH",2,3,1,8,0.25,0,0,0,1,0,0,0,1,0,3.5,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",5,"Sophia Lambros","S",3,1,0,2,0.5,9,0,1,3,1,0,0,0,0,1,1
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",8,"Grace Milliken","MB",2,1,0,3,0.333,0,0,0,0,0,0,0,1,0,1.5,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",4,"Anna Murphy","L",3,0,0,0,0,6,3,0,9,32,3,0,0,0,3,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",1,"Grace Penn","S",3,0,0,2,0,8,0,0,5,1,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",19,"Jane Petrie","S",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",6,"Jenna Pollock","MB",3,4,2,9,0.222,0,0,0,1,0,0,0,1,0,4.5,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",17,"Cornelia Roach","MB",2,1,1,2,0,1,0,0,0,0,0,0,4,0,3,0
"Boston College","2023-2024",2023-10-15,"Boston College","ACC","North Carolina","ACC","Home",13,"Audrey Ross","OH",2,2,4,13,-0.154,0,1,0,0,2,1,0,2,0,4,0
